"","TruePara","HT","GREG","Ridge","Lasso","SCAD","Ridge_MC","Lasso_MC","SCAD_MC","Lasso_Ridge","SCAD_Ridge","Oracle"
"1",235062.535253937,232665.022301701,235569.262937412,233422.284673664,235477.677930732,235540.878382229,233627.026910807,235518.429732276,235540.81478344,235477.863783759,235597.873069075,235540.653350956
"2",235710.263510246,233947.177714314,235543.236788688,234861.534120202,235458.682920771,235524.241563462,235041.130156047,235501.734178256,235524.328844231,235458.677660425,235490.299504734,235524.549125388
"3",235478.638235642,234296.494362341,236030.619709496,235694.858440813,235985.194812004,235957.209623974,235976.284544612,236007.417034756,235957.467975936,235986.643767746,236035.731224524,235957.884108113
"4",235418.156445723,235975.751572724,235733.008617267,235746.741726609,235711.632348187,235620.807160942,235692.87083387,235708.260506286,235620.892129756,235710.825023254,235730.010279771,235626.001288768
"5",235195.298930595,236558.146584554,235045.60868016,235476.547606223,235088.391489509,235052.410732796,235150.025237614,235052.222791841,235052.337844343,235088.564104472,235017.185091539,235052.281523824
"6",235222.133888682,235193.355066505,235708.83444154,235473.563606279,235613.829603883,235534.715837048,235545.254232245,235625.993353919,235534.700047597,235613.297095157,235528.701149669,235538.084455303
"7",234594.045357644,232528.204507805,235132.984769675,233233.896632455,235058.822330887,235114.852217785,233372.051090751,235078.130268565,235114.276763852,235059.138839226,235027.911865211,234891.33601104
"8",234915.681409086,232421.060032335,235044.55227584,234846.632712977,234980.25659511,234998.275527114,235541.903115362,235014.83289791,234998.670436251,234980.539006135,234904.636883417,234998.173476187
"9",235466.539361619,235398.07032643,235375.156273792,235210.675472845,235399.848957183,235370.082929927,235187.300148062,235399.865092359,235370.08205428,235400.256079256,235418.145164455,235369.383589012
"10",234921.870000985,235525.894773825,235468.43142257,235067.00126698,235400.24611036,235380.348185747,234962.042795006,235398.695474487,235380.341809273,235400.094823412,235332.605029448,235380.551425695
"11",235499.999242551,237862.445456454,235676.263233429,237247.924531781,235685.078700606,235638.510974377,237123.329523513,235679.117679539,235638.263157966,235684.443717188,235410.701894153,235637.969190085
"12",234998.851184102,235608.115153004,235292.075426882,235685.567121082,235136.406999147,235008.889625033,235705.476678434,235125.006105054,235008.824567328,235136.253311712,234985.673980157,235008.625422427
"13",235202.304382543,233300.367740041,235489.494781793,234177.949092502,235439.416624095,235440.686311786,234428.387938425,235467.814444914,235441.289944166,235438.764579531,235474.489230519,235457.203024506
"14",234744.298542774,233932.356491963,235047.933316397,234764.667486089,234954.676375585,234960.797895858,234964.031767532,234976.291492407,234960.313461288,234954.352353981,235042.578217427,234960.155241908
"15",236002.9133473,233876.906177314,235990.087680217,236018.531451174,235840.243836704,235877.743386361,236503.676939805,235896.539937022,235877.593233062,235840.054205591,235843.833142074,235877.699236722
"16",234608.187168656,237299.508577776,235090.341673845,234725.243829606,235177.802987758,235121.79950842,234114.482432907,235100.770008572,235121.667135041,235177.665419432,235199.67568939,235121.430560231
"17",234825.220061284,235380.639990588,234541.686550767,236119.334075914,234514.437134704,234517.746905965,236286.876983841,234485.337665234,234517.783649311,234514.268651811,234293.773951958,234517.605818483
"18",234821.317983363,238274.012674045,234860.533261223,235253.667053541,234897.17376611,234789.019764468,234502.902061964,234863.646404856,234788.92862673,234896.36683583,234792.085944485,234789.158662504
"19",235354.305112011,233360.577652287,235662.674055872,235685.476655294,235509.530317656,235600.122684778,236255.231092474,235585.912934144,235599.838038536,235509.774442669,235368.494560508,235600.555717013
"20",234827.06251497,233194.251968138,235128.451263209,233578.69886026,235111.619180973,235153.157863172,233699.142956414,235147.3532356,235153.269345782,235111.57847787,235207.099237196,235165.364108583
"21",234986.022184006,232905.310538641,234791.641477292,234523.610570596,234700.226646455,234596.464045617,234960.592463753,234728.001378478,234596.260625267,234700.354351523,234691.164962164,234649.509361357
"22",234663.15980853,236538.845358427,234510.32424491,235348.80089137,234528.795830905,234511.16134031,235015.50581543,234486.443443073,234511.16186969,234529.061271674,234331.115572544,234511.596318049
"23",235371.53001947,235930.537169156,235774.484067057,235325.997829986,235774.609987881,235747.839379122,235161.993260243,235772.122106375,235747.815347393,235774.43944474,235816.365681348,235747.854746465
"24",234981.143373924,231353.133243742,234977.336773377,232158.844885685,234700.083890685,234812.744646163,232325.199102699,234796.860705746,234812.703404741,234700.136895711,234841.276548567,234801.06007722
"25",235565.358257136,236519.044024239,235478.013792273,235560.81775833,235427.217799769,235457.857132144,235333.18899967,235414.189297577,235457.969176458,235427.535381852,235438.532934914,235391.831810266
"26",235412.084267168,238424.29957192,235990.35842939,236631.969067502,235968.556003005,235853.792487596,236159.589849669,235938.744684215,235853.175512372,235966.475181489,235779.359440044,235852.710987431
"27",235104.294349191,238437.671662117,235240.467824839,236336.054193696,235301.082478436,235122.235518767,235763.583708275,235228.990622241,235122.574723092,235302.499378624,235271.309599444,235122.520042137
"28",234466.56308478,232476.189315257,234348.56712338,233335.202871444,234301.266954387,234374.244717834,233532.012846042,234336.652410336,234374.171999522,234301.30998905,234421.728533206,234373.995262608
"29",235374.852516683,233983.871070789,235467.149212226,233930.09895115,235406.01606441,235386.672275561,233913.184286644,235421.392153655,235386.664282197,235406.010853238,235409.954789084,235386.77368905
"30",234764.597919147,233786.184906363,235040.763362185,234292.774358228,235042.254885335,234968.157841419,234392.633915264,235072.61186375,234968.107759385,235041.993987459,235090.57408034,234968.340440327
"31",235200.911986005,237716.413178391,235832.601101552,236987.482117316,235790.843787902,235718.022226217,236808.746897126,235763.367271422,235718.241166369,235790.471236592,235649.149044937,235558.896249193
"32",235149.948036871,233330.666699386,235006.878153455,234375.465087914,235037.176039381,235028.150877771,234637.307146505,235084.799550953,235027.96300811,235037.257384466,235173.040543723,235028.183774249
"33",234558.311882949,236855.728072235,234541.825143877,235370.773583651,234593.82540041,234486.530458166,235025.59466744,234557.56433992,234486.61040992,234594.471536868,234566.369419921,234486.363078763
"34",234798.629330307,234184.462483327,235260.813653832,235051.102643996,235196.226313372,235236.811101124,235283.230774562,235213.374124426,235236.771035838,235197.678602151,235210.419845502,235236.963011043
"35",235712.791590665,234859.242603755,236141.212566631,235788.50113149,236101.548936419,236046.606275897,235985.478261676,236108.512351361,236046.813117615,236101.684746815,236079.325172338,236046.801458762
"36",234792.37866629,233099.195946313,234991.495646036,233925.46005264,234819.801503098,234900.216578678,234089.304949481,234859.743583003,234900.35747385,234819.747825434,234772.084107019,234716.596422977
"37",234807.199112766,237897.232845413,235352.819509818,237101.772776228,235362.204318027,235229.008642194,236979.938514539,235266.024129636,235228.782163129,235362.622472202,235193.459411728,235228.889035223
"38",235066.459819676,234853.81315751,235249.690137258,235258.239783738,235211.863194276,235201.371350677,235382.302179867,235218.506562955,235201.392785964,235211.573670086,235171.406175088,235125.888133052
"39",235564.522250635,233270.339779,235704.800774207,233665.321801364,235517.541759146,235510.029492367,233765.459355721,235556.399250643,235509.251447224,235517.58052858,235453.30908785,235509.255228586
"40",234842.93479943,233301.488152222,235006.207346764,233806.479931673,234820.533462087,234869.178546706,233924.870655834,234843.066789405,234869.218617,234820.450898123,234787.047734933,234654.04116935
"41",235137.205035281,234458.729902053,235256.519233835,235528.727875116,235233.916377214,235146.388465555,235771.208510687,235246.989178744,235146.44339069,235234.202479295,235170.147292877,235146.604521926
"42",234680.467905931,237020.186988743,235588.022331205,235144.293658082,235513.776762995,235444.550616595,234858.189022316,235482.087574255,235445.606662655,235514.406077258,235411.358152724,235446.152711274
"43",234780.242420583,235016.122141808,234881.329518473,235953.293526358,234863.997244011,234731.334940977,236226.576583667,234861.94615537,234731.470495739,234863.93163098,234709.833082953,234731.571574619
"44",235541.214128371,232996.902005993,235441.169615435,234156.943979957,235317.310537442,235369.299035527,234445.797597549,235393.273244164,235369.708267603,235317.490005466,235446.809114721,235370.475597752
"45",235440.387946533,234144.907288638,235593.008866729,234893.079405676,235572.784983998,235654.448270303,235060.40389811,235606.368473466,235654.844184547,235572.759812049,235625.477233375,235654.724240777
"46",235652.494340583,238444.441322351,235945.852037797,236266.747430088,235906.552957199,235815.171100153,235898.473327407,235810.249620992,235815.712855687,235906.886227999,235814.808035451,235815.280932497
"47",234458.167890415,233433.232433868,234421.928330468,233762.418238025,234259.955412182,234200.986021962,233830.508789162,234277.226336591,234201.236982118,234259.816297136,234175.328220121,234200.165841832
"48",234322.597408292,235526.910415731,235053.730402657,235423.923254544,234984.723261429,234975.111751544,235402.798079176,234967.3756639,234975.121726041,234984.810210121,234988.669537962,234975.294616027
"49",234873.912926133,234545.614607328,234719.587471541,234742.757561753,234708.12883951,234702.636669072,234787.769266354,234713.350248013,234702.644066458,234708.528634348,234700.866825932,234721.822786789
"50",235194.148015581,233321.956476704,235157.23454885,233011.01931726,235023.981909278,235006.191074354,232933.001402523,235056.361025183,235006.052105927,235024.043163519,235192.123037868,235006.234632122
"51",235417.796984611,234651.220334287,235857.883343566,235979.010753648,235747.608285005,235704.702407934,236306.593412196,235763.812383198,235704.736992928,235747.536728843,235750.362758376,235704.653318498
"52",235779.026148136,237279.537779155,235859.767878671,237563.96289765,235842.957133794,235791.706538527,237624.364414002,235810.613928675,235791.518415186,235842.997242751,235673.106491866,235661.440416545
"53",234914.630988938,235901.980055443,235551.636169015,234643.090618817,235503.911003423,235561.987003822,234404.681528626,235492.747357801,235561.94916087,235503.411737291,235528.132417313,235561.893924082
"54",235436.422666186,236738.193421475,236234.097469489,234958.060368736,236113.675451729,235993.559035587,234482.864013291,236108.142757285,235993.379360215,236113.330936725,235983.413601955,235992.859497882
"55",235521.693193662,238475.613420762,236063.784638067,236703.42662208,236042.888257465,235910.755979822,236302.844631435,235990.006244337,235910.976489585,236044.096802366,235981.85737993,235911.027908974
"56",234744.380265677,236446.217486836,235100.692420131,235834.186359321,235063.951096195,235010.92392507,235697.982731991,235050.914911171,235010.816639729,235063.8713971,235011.305945851,234996.215519774
"57",234791.04690177,237048.762165614,234727.939989816,235815.816946107,234702.801051575,234649.074819561,235581.867420379,234652.512960904,234648.707611312,234702.101708642,234595.659275599,234599.16438998
"58",233935.851952692,234465.91269612,234459.980507351,233990.510375371,234232.894487089,234233.425663552,233860.447886283,234227.842009604,234233.315765137,234232.361897013,234202.676861998,234027.021383482
"59",234948.645415299,236715.043980296,235664.411878771,234229.104444184,235548.454009045,235557.005199274,233683.289565955,235532.545622851,235556.850384622,235548.314166429,235570.863377269,235494.437121416
"60",234774.860514617,233367.157071584,235076.403290872,234244.344148951,234916.639692679,234877.037671917,234424.595410598,234943.005466145,234876.833436753,234916.495315015,234906.695867652,234877.25393335
"61",233925.187429099,234923.548361503,233957.243306305,233912.37666271,233914.556800642,233924.940319013,233684.547562945,233885.868492363,233924.645611058,233913.713063138,233899.393546783,233848.81180575
"62",235659.115320397,238875.655365227,235997.171026369,238200.392497742,235994.150263946,235906.787860687,238055.058844069,235932.320935754,235906.06752702,235993.566095466,235745.884895562,235906.335777455
"63",234337.991182911,233332.755138698,234638.250706264,234195.79036884,234541.648586559,234509.820639368,234393.193412194,234561.092945179,234510.196692489,234541.018167489,234531.058168374,234510.828154548
"64",235117.00942694,234817.478270026,235406.384649781,234299.359698443,235367.459096175,235397.869495579,234186.067421882,235372.572165796,235397.824846976,235367.609692936,235419.906468223,235397.958839978
"65",234930.879414465,234976.216914282,234980.208353728,235153.418080253,234915.193366501,234914.115760641,235185.710841101,234913.679537618,234914.119067842,234915.858581439,234878.351010189,234876.600264253
"66",235348.633734634,236822.745362463,235598.436173964,236165.865807484,235616.986432538,235546.173478457,236035.347535865,235596.805384027,235546.248012684,235616.884447584,235575.065711114,235546.209630397
"67",235028.670291183,235556.381601534,235542.588676188,234035.443401847,235345.473596918,235337.558170607,233751.693078425,235341.050186348,235337.552379658,235345.366126676,235322.149193011,235305.343744446
"68",234446.234498203,234316.440841339,235017.685000217,234855.666821637,234920.732717577,234891.722982225,235013.932710313,234928.32905954,234891.397435069,234920.093167686,234863.770667694,234790.624365273
"69",234593.981762184,234785.078776822,234736.083289757,234491.175097865,234682.877512602,234677.899487777,234432.127836106,234680.230464379,234677.872856044,234682.746196647,234607.412440763,234677.777152958
"70",234889.040903493,234510.927781108,235023.741432356,233768.767009402,234980.918321425,234938.931938354,233584.736564066,234988.668048816,234938.943018809,234980.939322967,234993.84439564,234938.951608254
"71",234816.375639625,236094.443905635,234976.360300302,235406.423228133,234968.779221465,234917.089462036,235248.23543155,234953.039898399,234917.163860264,234968.603177378,234975.158442144,234916.917332902
"72",234831.838132706,235287.459517736,234770.086539911,236072.323189538,234752.780066015,234689.575976587,236270.728298276,234734.710746925,234689.578864173,234751.678671346,234605.749867697,234689.508764304
"73",234640.742406889,233215.601684567,234615.159674442,234004.339823636,234574.242806485,234608.466423344,234223.12720348,234589.770838582,234608.682086889,234573.906046986,234589.952587124,234608.453641879
"74",234532.640608708,236720.504037766,234107.8852933,234949.586738157,234087.675975818,233957.911237044,234608.898496571,233993.361032995,233957.869800688,234088.170316942,233972.030341986,233957.838981271
"75",235215.384177229,232273.860447697,235427.227923367,234436.548315392,235316.110718758,235371.168480974,235115.036890914,235374.243009571,235371.333956144,235316.223410748,235331.930111698,235236.057672804
"76",235074.28283574,232882.511709797,235084.924441947,234361.648978426,234926.012563587,234959.89750388,234650.998901413,234969.222368431,234959.625177347,234927.789332487,234896.553304455,234959.513470061
"77",234370.971093537,231101.398454834,234126.96319684,233646.38060629,234024.093211547,234056.8752928,234317.799265074,234076.138375902,234057.29544456,234025.001523642,234163.665861298,234058.065890508
"78",235182.031774101,236223.397088202,235410.34603729,236449.906606737,235396.354528703,235326.102964822,236514.375552563,235378.631394602,235325.68187043,235396.124523744,235296.014758078,235325.418662575
"79",234644.596470464,233626.330201654,234526.964195817,234182.300544316,234604.943046483,234628.719644504,234337.340857626,234637.82038143,234629.218763152,234604.78741183,234734.123822101,234629.148920915
"80",234592.145266811,236653.480072688,234444.07375028,235094.916093067,234434.157294477,234447.173642979,234742.096061566,234414.01609967,234447.709449498,234434.571961934,234414.771652889,234463.971935292
"81",235167.348805288,233124.746450155,235170.599377225,233852.79138576,235109.555797361,235198.109822361,234020.605423702,235134.858770445,235197.944572111,235109.263968208,235117.203130453,234981.461320556
"82",234889.423689202,236221.977361543,235627.687577617,235338.402007302,235498.023369687,235505.052945855,235210.146188775,235468.908213797,235504.937676506,235498.003304955,235400.73604855,235505.036976609
"83",234533.384358594,233942.815335324,234509.353861129,233677.562865932,234450.398425166,234396.855834058,233624.022471763,234454.571124308,234396.798657191,234450.47153456,234373.378926121,234396.828560465
"84",234399.582842323,236342.407615689,234353.380601786,235843.113896292,234381.483762162,234334.310039142,235746.758622246,234332.263454649,234335.000317279,234381.484935825,234197.061264016,234336.38504118
"85",234620.489233491,232608.880872025,234437.614799943,233218.669373394,234493.31268783,234546.666576677,233361.967154392,234533.49552742,234546.714816423,234493.49869071,234542.287907085,234546.729915397
"86",234505.421855166,237522.974963316,234370.75435504,235002.366489818,234289.089003384,234172.768437548,234210.505562403,234204.225286389,234172.208461096,234287.879717305,234154.137553343,234034.66315034
"87",235106.905865445,235582.343162263,235729.237634104,235173.16440278,235673.211464724,235685.167996977,235090.324500514,235675.559207256,235685.188662536,235673.499786457,235772.489928819,235685.874279222
"88",235253.038817993,236037.217106293,235461.150781547,236047.442981542,235336.028530652,235314.347405186,236050.06902548,235318.578630395,235314.338941728,235336.225736008,235191.370174835,235223.337246636
"89",234369.135961365,234072.964222768,234668.492286127,233852.981381917,234714.326983448,234732.819006459,233800.467455307,234728.588417152,234733.023890226,234714.257820907,234745.888343433,234732.707400667
"90",235041.267226711,233508.325997484,235260.003555779,235315.089809021,235169.92507136,235130.099094262,235638.949912329,235206.618250826,235130.070909007,235170.542822145,235159.2497455,235123.67299586
"91",235222.162587887,233997.655299981,235321.224008004,235068.560484173,235227.33767551,235253.227502639,235263.994352747,235246.349275036,235253.378009493,235227.41896362,235222.338725884,235253.392817191
"92",235347.22284099,237302.499660433,236248.576146112,237819.640144406,236152.628879238,236014.674721434,237916.662618627,236131.339408938,236014.575970961,236152.371618052,235983.616508425,236004.395480474
"93",234699.357598568,234162.624625196,234713.956478991,233581.798219611,234642.751134164,234630.096190795,233449.577762248,234651.661118013,234630.14552513,234641.98025269,234667.293263187,234629.900494483
"94",234568.643007384,235929.372915815,234124.484263845,234191.925431021,234212.454242785,234205.801139578,233748.049635164,234169.120179061,234205.819378157,234209.976523601,234305.786894247,234205.886019532
"95",234519.178037723,235719.876220064,235003.586066905,235030.635168327,235016.511270503,234978.439100332,234867.651379412,235004.506152085,234978.463714637,235016.493044961,235010.968043199,235081.770484719
"96",235207.741556376,234592.191478896,235221.865587619,234833.827017729,235185.046610368,235170.304110297,234883.954670443,235198.561791098,235170.205097874,235184.927857371,235215.230770278,235170.078425388
"97",235095.144900309,234959.656068082,235365.021144432,235396.845426647,235334.015326668,235338.380694192,235517.816954305,235342.869757835,235338.344024094,235333.739894888,235350.426719899,235338.410042118
"98",234790.990453346,236591.71547852,235003.067779791,235979.251046978,235096.707853898,235061.721990544,235815.049176473,235071.988314551,235061.664723826,235096.423439165,235100.285684208,235061.76367821
"99",234999.63185237,233848.703175544,234608.236780651,233859.597469515,234549.919051113,234495.789292921,233862.876505416,234557.599083844,234495.869499563,234549.080566283,234399.370957373,234495.812987303
"100",235758.317389459,236065.023311455,236366.240330165,236249.41773856,236352.773893615,236341.896701151,236297.218740717,236354.052007964,236341.914063403,236352.626363561,236305.753795464,236116.466496472
